 ray1,ray2,ray3,ray4,ray5,kartx,karty,kartz,time,action,ray1
,6.489885,4.611051,4.588951,15.98896,0.2757443,3.105017,2.604018,,ACCELERATE,6.520879
,6.489885,4.611051,4.588951,15.98896,0.2757445,3.105017,2.700359,,ACCELERATE,6.520879
,6.489886,4.611051,4.588951,15.98896,0.2757445,3.105017,2.800145,,ACCELERATE,6.520879
,6.489885,4.611051,4.588951,15.98896,0.2757447,3.105017,2.900181,,ACCELERATE,6.520879
,6.489885,4.611051,4.588951,15.98896,0.2757443,3.105017,3.003011,,ACCELERATE,6.520878
,6.489863,4.611048,4.588953,15.98896,0.2757254,3.14584,3.103636,,ACCELERATE,6.520905
,6.489802,4.61104,4.588961,15.98897,0.2757057,3.328777,3.203494,,ACCELERATE,6.520963
,6.489734,4.611033,4.588968,15.98898,0.2756979,3.649709,3.302857,,ACCELERATE,6.521033
,6.489594,4.611008,4.588994,15.98897,0.2861032,4.096669,3.402147,,ACCELERATE,6.521173
,6.489351,4.611076,4.588925,15.98893,0.2782849,4.675049,3.503589,,ACCELERATE,6.521414
,6.44406,4.614118,4.586076,15.98515,0.2802895,5.344511,3.600848,,LEFT_ACCELERATE,6.567779
,6.060067,4.672478,4.544342,15.93092,0.278759,6.138847,3.701095,,LEFT_ACCELERATE,7.033363
,5.407652,4.889516,4.422643,15.75993,0.2794054,7.01273,3.801637,,LEFT_ACCELERATE,8.198868
,4.934242,5.18507,4.208693,15.51208,0.2790521,7.944648,3.900804,,LEFT_ACCELERATE,9.238312
,4.601142,5.463522,3.93808,15.24374,0.2792053,9.008196,4.004967,,ACCELERATE,9.785611
,4.314069,5.709584,3.691384,14.99491,0.2791381,10.0807,4.102856,,ACCELERATE,10.22212
,3.997089,5.98096,3.41966,14.73796,0.2791776,11.2366,4.202592,,ACCELERATE,10.70561
,3.684186,6.248713,3.151734,14.47537,0.2791541,12.44602,4.302157,,ACCELERATE,11.18364
,3.363445,6.523118,2.877242,14.20524,0.2791653,13.70693,4.401971,,ACCELERATE,11.6741
,3.035105,6.803998,2.596321,13.92985,0.2791575,15.00256,4.501221,,ACCELERATE,12.17646
,2.723411,7.071382,2.311362,13.65572,0.2791614,16.33012,4.600065,,RIGHT_ACCELERATE,12.50438
,2.547767,7.230202,2.076217,13.43996,0.2791627,17.72692,4.700916,,RIGHT_ACCELERATE,12.06447
,2.332722,7.408915,1.882373,13.25571,0.2791602,19.20128,4.804864,,ACCELERATE,12.20035
,2.152531,7.559691,1.71083,13.09184,0.2791576,20.5825,4.900564,,RIGHT_ACCELERATE,12.20459
,1.964358,7.710546,1.554716,12.93719,0.2791589,22.0405,5.00004,,ACCELERATE,12.38144
,1.747069,7.882508,1.382858,12.76417,0.2791573,23.60466,5.105768,,RIGHT_ACCELERATE,12.65895
,1.594998,8.006267,1.235935,12.62642,0.2791619,25.01023,5.200608,,RIGHT_ACCELERATE,12.52288
,1.668378,8.006268,1.194483,12.59875,0.2791744,26.52384,5.302415,,RIGHT_ACCELERATE,11.46605
,2.103963,7.8878,1.350982,12.7559,0.2791816,27.98614,5.401372,,RIGHT_ACCELERATE,10.21603
,2.70823,7.66192,1.635557,13.03015,0.2791699,29.45436,5.501703,,RIGHT_ACCELERATE,9.455741
,3.206593,7.377536,1.926157,13.31565,0.2791625,30.95565,5.604313,,ACCELERATE,9.068578
,3.625038,7.122719,2.179767,13.56652,0.2791598,32.38515,5.701756,,LEFT_ACCELERATE,8.748336
,3.778988,6.877257,2.378296,13.76806,0.2791629,33.85228,5.801251,,LEFT_ACCELERATE,8.652842
,3.491015,6.779288,2.421414,13.8164,0.2791805,35.38816,5.904648,,LEFT_ACCELERATE,8.972387
,3.019858,6.955593,2.280491,13.65737,0.2791858,36.85432,6.003916,,LEFT_ACCELERATE,9.539233
,2.66992,7.218081,2.024643,13.36428,0.2791725,38.3149,6.104012,,LEFT_ACCELERATE,9.783876
,2.570591,7.379953,1.832533,13.05538,0.2791648,39.75893,6.203166,,ACCELERATE,9.561086
,2.720203,7.432087,1.769148,12.76693,0.2791627,41.20698,6.302298,,ACCELERATE,9.173556
,3.224391,7.389744,1.844802,12.48748,0.2791615,42.68167,6.403065,,ACCELERATE,8.693264
,4.174123,7.256342,2.043439,12.20974,0.2791594,44.11197,6.500896,,LEFT_ACCELERATE,8.225224
,5.065845,7.04695,2.267423,11.81531,0.2791692,45.58593,6.603488,,LEFT_ACCELERATE,7.933183
,5.052995,6.867162,2.407416,11.24014,0.2791941,46.96406,6.704041,,LEFT_ACCELERATE,7.88198
,4.32228,6.802351,2.413801,10.45657,0.2792138,48.18616,6.801926,,LEFT_ACCELERATE,8.119148
,3.580977,6.90485,2.294535,9.453792,0.2792182,49.24172,6.900202,,LEFT_ACCELERATE,8.592054
,2.955628,7.148582,2.066459,8.215272,0.2792038,50.15303,7.003982,,LEFT_ACCELERATE,9.136192
,2.421073,7.443343,1.789656,6.959254,0.2792027,50.83096,7.100135,,LEFT_ACCELERATE,9.694942
,1.893698,7.796396,1.447565,5.559118,0.27919,51.36554,7.200984,,LEFT_ACCELERATE,10.24624
,1.579199,8.059422,1.151246,4.131214,0.2791735,51.81831,7.30162,,RIGHT_ACCELERATE,10.30978
,1.736116,8.12509,1.087558,2.762223,0.2791687,52.34113,7.400142,,RIGHT_ACCELERATE,9.687356
,2.345887,8.03391,1.263778,1.403817,0.279163,52.95221,7.500175,,LEFT_ACCELERATE,9.102457
,3.188362,7.821082,1.550993,-0.02731644,0.2791598,53.55738,7.604516,,LEFT_ACCELERATE,8.643749
,4.575416,7.576724,1.937759,-1.356992,0.2791608,54.10699,7.701111,,ACCELERATE,8.083822
,6.166477,7.215521,2.495554,-2.778159,0.27916,54.70254,7.80456,,LEFT_ACCELERATE,7.448061
,6.843822,6.72689,3.008698,-4.16225,0.2791627,55.23114,7.904094,,LEFT_ACCELERATE,7.005947
,6.410161,6.204334,3.314164,-5.579405,0.2791813,55.6123,8.002832,,LEFT_ACCELERATE,6.924653
,5.758867,5.865517,3.443573,-7.058012,0.2791816,55.80639,8.103186,,LEFT_ACCELERATE,7.185904
,5.507722,5.743779,3.5027,-8.509759,0.2791713,55.88685,8.200854,,LEFT_ACCELERATE,7.380358
,5.550393,5.661726,3.57478,-10.04607,0.2791642,55.96353,8.304138,,LEFT_ACCELERATE,7.351414
,5.309516,5.609902,3.598079,-11.48313,0.2791617,55.99412,8.400684,,LEFT_ACCELERATE,7.616484
,5.184817,5.621897,3.580614,-13.03101,0.279162,55.97935,8.504618,,ACCELERATE,7.769152
,5.185132,5.622169,3.580369,-14.48314,0.2791606,55.97984,8.602112,,ACCELERATE,7.768574
,5.17475,5.611456,3.590178,-16.00821,0.2791611,55.9893,8.704504,,LEFT_ACCELERATE,7.78908
,4.85602,5.6567,3.548437,-17.503,0.2791635,55.93913,8.804998,,LEFT_ACCELERATE,8.276276
,4.395908,5.839995,3.400568,-18.9287,0.2791669,55.77721,8.901401,,LEFT_ACCELERATE,9.02264
,4.108989,6.04267,3.206654,-20.38522,0.2791623,55.58223,9.000065,,ACCELERATE,9.211363
,3.877432,6.229295,3.019874,-21.88496,0.2791617,55.39696,9.101518,,ACCELERATE,9.175517
,3.70014,6.41118,2.845638,-23.34874,0.2791601,55.22065,9.200502,,LEFT_ACCELERATE,9.091825
,3.353546,6.661086,2.618988,-24.87403,0.279166,54.9568,9.304542,,LEFT_ACCELERATE,9.357167
,2.824482,7.020164,2.318021,-26.25382,0.2791804,54.54696,9.4014,,LEFT_ACCELERATE,10.0067
,2.301214,7.437831,1.911796,-27.68116,0.2791757,53.94976,9.505407,,LEFT_ACCELERATE,10.469
,1.896899,7.761524,1.541841,-28.96264,0.2791702,53.33266,9.600937,,LEFT_ACCELERATE,10.61366
,1.635723,7.994199,1.235617,-30.34404,0.2791644,52.64222,9.704631,,ACCELERATE,10.37136
,1.648644,8.085338,1.113358,-31.68259,0.2791629,52.00694,9.804125,,RIGHT_ACCELERATE,9.880142
,2.349782,8.027737,1.252239,-33.06616,0.2791699,51.46273,9.904073,,RIGHT_ACCELERATE,9.034982
,4.585624,7.813025,1.654531,-34.42931,0.279163,51.01989,10.00033,,LEFT_ACCELERATE,8.293173
,-1.0,7.431264,2.155346,-35.82243,0.2791617,50.50169,10.10022,,LEFT_ACCELERATE,7.709403
,-1.0,6.989996,2.596717,-37.14685,0.2791848,49.82997,10.20016,,LEFT_ACCELERATE,7.303755
,-1.0,6.575174,2.884294,-38.36735,0.2792078,48.93569,10.30214,,LEFT_ACCELERATE,7.11207
,7.594106,6.316372,3.0076,-39.3681,0.2792177,47.85009,10.40175,,LEFT_ACCELERATE,7.172233
,5.605392,6.239978,2.991437,-40.15362,0.2792183,46.56908,10.50328,,LEFT_ACCELERATE,7.481956
,4.475143,6.341877,2.85606,-40.6615,0.2792208,45.22504,10.60047,,LEFT_ACCELERATE,8.062982
,3.556739,6.636984,2.596514,-40.92992,0.2792112,43.72988,10.70329,,LEFT_ACCELERATE,8.935896
,2.885493,7.031217,2.240455,-40.98195,0.279194,42.24773,10.80343,,LEFT_ACCELERATE,9.772881
,2.416733,7.383755,1.881537,-40.9301,0.279177,40.7934,10.90122,,LEFT_ACCELERATE,10.40214
,2.175422,7.621315,1.602896,-40.87643,0.2791665,39.29916,11.00163,,ACCELERATE,10.59095
,2.136432,7.726183,1.47239,-40.86097,0.279164,37.75778,11.10514,,RIGHT_ACCELERATE,10.60225
,2.290711,7.71549,1.506848,-40.90798,0.2791675,36.34544,11.2001,,RIGHT_ACCELERATE,10.20021
,2.840875,7.585983,1.713136,-41.10704,0.2791739,34.81101,11.30414,,RIGHT_ACCELERATE,9.351774
,3.402445,7.34356,1.991775,-41.37684,0.2791655,33.37389,11.40233,,LEFT_ACCELERATE,8.860291
,3.704952,7.056031,2.240157,-41.62465,0.2791617,31.89844,11.50282,,LEFT_ACCELERATE,8.715727
,3.631854,6.870668,2.359655,-41.75365,0.2791648,30.44061,11.60119,,LEFT_ACCELERATE,8.987103
,3.678871,6.788939,2.430821,-41.82932,0.2791622,28.8881,11.70555,,LEFT_ACCELERATE,9.010326
,3.648028,6.726301,2.480492,-41.87884,0.2791618,27.43982,11.80286,,LEFT_ACCELERATE,9.160656
,3.600029,6.715492,2.486952,-41.88648,0.2791594,25.98187,11.90075,,ACCELERATE,9.283242
,3.620602,6.701261,2.50118,-41.90124,0.279161,24.48596,12.00118,,ACCELERATE,9.263634
,3.651618,6.680131,2.522333,-41.92251,0.2791614,23.00786,12.10043,,ACCELERATE,9.23346
,3.68902,6.654493,2.547986,-41.94836,0.2791623,21.5189,12.2004,,ACCELERATE,9.197392
,3.731392,6.625343,2.577145,-41.9777,0.2791594,19.99988,12.3024,,LEFT_ACCELERATE,9.156743
,3.61981,6.620986,2.579291,-41.97712,0.2791608,18.54642,12.40002,,LEFT_ACCELERATE,9.436104
,3.305602,6.735746,2.481788,-41.87069,0.2791632,17.01567,12.5031,,LEFT_ACCELERATE,10.1529
,3.116675,6.868506,2.35239,-41.74132,0.2791629,15.54219,12.60241,,ACCELERATE,10.4157
,2.956167,6.989803,2.231033,-41.62168,0.279161,14.06349,12.70201,,ACCELERATE,10.59849
,2.808523,7.101388,2.119375,-41.51031,0.2791623,12.60321,12.80033,,ACCELERATE,10.76635
,2.659831,7.213688,2.007028,-41.3984,0.2791598,11.07335,12.90331,,ACCELERATE,10.93574
,2.521235,7.318314,1.902376,-41.29362,0.2791613,9.599478,13.00251,,ACCELERATE,11.09386
,2.384606,7.421429,1.799248,-41.19165,0.2791598,8.137691,13.10089,,ACCELERATE,11.24992
,2.260431,7.520738,1.696654,-41.0905,0.2791614,6.609421,13.20372,,RIGHT_ACCELERATE,11.33281
,2.319549,7.541671,1.65895,-41.06087,0.2791637,5.106463,13.30471,,RIGHT_ACCELERATE,10.78907
,2.398121,7.511669,1.688418,-41.08987,0.2791617,3.622008,13.4044,,ACCELERATE,10.5775
,2.432246,7.487688,1.712401,-41.11322,0.2791614,2.169458,13.50193,,ACCELERATE,10.54347
,2.457934,7.46938,1.730703,-41.13127,0.2791597,0.6766364,13.60216,,ACCELERATE,10.519
,2.478137,7.454984,1.745095,-41.14549,0.2791609,-0.8401482,13.70399,,ACCELERATE,10.49973
,2.493901,7.443767,1.75631,-41.15666,0.2791606,-2.310076,13.80268,,ACCELERATE,10.48461
,2.507523,7.434083,1.765992,-41.16629,0.2791604,-3.813236,13.9036,,ACCELERATE,10.47148
,2.51938,7.425663,1.774411,-41.1747,0.2791609,-5.317875,14.00461,,ACCELERATE,10.46002
,2.529814,7.418258,1.781815,-41.18209,0.2791605,-6.780755,14.10282,,ACCELERATE,10.4499
,2.539546,7.411356,1.788715,-41.18897,0.2791604,-8.250727,14.20151,,ACCELERATE,10.44046
,2.548938,7.404699,1.795372,-41.19561,0.2791607,-9.75408,14.30244,,ACCELERATE,10.43132
,2.557767,7.398442,1.801628,-41.20185,0.27916,-11.22483,14.40118,,ACCELERATE,10.42272
,2.566695,7.392117,1.807953,-41.20818,0.279161,-12.7626,14.50442,,ACCELERATE,10.41401
,2.574977,7.38625,1.81382,-41.21407,0.2791603,-14.22823,14.60281,,ACCELERATE,10.40593
,2.583293,7.380359,1.819709,-41.21995,0.2791605,-15.71389,14.70255,,ACCELERATE,10.39782
,2.591413,7.374605,1.825462,-41.22567,0.2791606,-17.17743,14.80081,,ACCELERATE,10.34456
,2.599811,7.368658,1.831409,-41.23161,0.2791601,-18.71325,14.90391,,ACCELERATE,10.19319
,2.607814,7.362988,1.837077,-41.23734,0.2791605,-20.20667,15.00418,,ACCELERATE,9.966925
,2.624943,7.357713,1.84232,-41.24213,0.2791606,-21.68215,15.10323,,LEFT_ACCELERATE,9.66937
,2.567024,7.393303,1.806006,-41.20058,0.2791605,-23.15914,15.20249,,LEFT_ACCELERATE,9.585828
,2.598881,7.451737,1.746102,-41.08312,0.2791617,-24.6592,15.30352,,ACCELERATE,9.38857
,2.92529,7.432095,1.78562,-40.96926,0.2791606,-26.11492,15.40156,,ACCELERATE,8.953985
,3.637352,7.330576,1.943414,-40.85854,0.2791604,-27.58022,15.50021,,LEFT_ACCELERATE,8.463031
,4.464405,7.132643,2.168126,-40.67712,0.2791642,-29.11714,15.60421,,LEFT_ACCELERATE,8.102043
,4.68188,6.9597,2.31901,-40.35223,0.2791849,-30.51344,15.70067,,LEFT_ACCELERATE,8.006339
,4.204218,6.866295,2.351498,-39.78684,0.2792087,-31.8984,15.80149,,LEFT_ACCELERATE,8.180828
,3.479964,6.950629,2.247222,-38.96201,0.2792181,-33.15367,15.90284,,LEFT_ACCELERATE,8.659126
,2.807567,7.205931,2.018815,-37.9372,0.2792139,-34.20766,16.00214,,LEFT_ACCELERATE,9.28718
,2.253947,7.546878,1.698619,-36.75821,0.2791956,-35.09561,16.10168,,LEFT_ACCELERATE,9.854341
,1.851069,7.848863,1.374259,-35.4898,0.279181,-35.88192,16.20198,,LEFT_ACCELERATE,10.08442
,1.731019,8.017882,1.179407,-34.21511,0.2791672,-36.6453,16.30176,,RIGHT_ACCELERATE,9.868337
,2.153713,8.032478,1.220239,-32.93113,0.2791677,-37.49569,16.40526,,RIGHT_ACCELERATE,9.227475
,3.59707,7.882734,1.548853,-31.78661,0.2791644,-38.38238,16.50253,,LEFT_ACCELERATE,8.478505
,5.792043,7.547156,1.999314,-30.58478,0.2791602,-39.27969,16.60328,,LEFT_ACCELERATE,7.936571
,6.599247,7.132383,2.385344,-29.29644,0.2791792,-40.05204,16.70434,,LEFT_ACCELERATE,7.602238
,5.715221,6.772635,2.611831,-27.92332,0.2792039,-40.61159,16.80425,,LEFT_ACCELERATE,7.560488
,4.655875,6.59374,2.655948,-26.50596,0.2792164,-40.90012,16.90182,,LEFT_ACCELERATE,7.941782
,3.730796,6.650481,2.549298,-25.02066,0.2792174,-40.91469,17.00214,,LEFT_ACCELERATE,9.062116
,2.952354,6.942951,2.308319,-23.58584,0.2792037,-40.68306,17.10026,,LEFT_ACCELERATE,10.97948
,2.254968,7.471457,1.929623,-22.12803,0.2791841,-40.26891,17.20223,,RIGHT_ACCELERATE,13.3779
,1.784237,7.866229,1.50862,-20.66829,0.2791669,-39.86834,17.30399,,RIGHT_ACCELERATE,13.83227
,1.583807,8.01248,1.243682,-19.20978,0.2791836,-39.63258,17.40341,,RIGHT_ACCELERATE,12.73915
,1.733891,7.993535,1.207545,-17.74397,0.279195,-39.61325,17.50216,,RIGHT_ACCELERATE,11.13652
,2.260138,7.864898,1.403263,-16.28133,0.2791883,-39.80485,17.60145,,RIGHT_ACCELERATE,9.913671
,2.980558,7.608475,1.734561,-14.79459,0.279171,-40.12202,17.70357,,RIGHT_ACCELERATE,9.141988
,3.539943,7.299069,2.050334,-13.38601,0.2791635,-40.4296,17.80038,,ACCELERATE,8.741266
,3.911975,6.972957,2.337162,-11.86153,0.2791609,-40.7171,17.90458,,LEFT_ACCELERATE,8.537178
,3.810236,6.764677,2.467842,-10.43736,0.2791669,-40.86151,18.00084,,LEFT_ACCELERATE,8.825109
,3.753694,6.692202,2.519641,-8.924329,0.2791646,-40.9176,18.10252,,ACCELERATE,8.976758
,3.829441,6.640266,2.571406,-7.430087,0.2791607,-40.97083,18.2029,,LEFT_ACCELERATE,8.806726
,3.826869,6.594227,2.609754,-5.96718,0.2791598,-41.00888,18.30117,,LEFT_ACCELERATE,8.701966
,4.006594,6.577175,2.625546,-4.466546,0.2791605,-41.02557,18.40192,,ACCELERATE,8.42563
,4.38436,6.5406,2.665522,-2.982216,0.2799422,-41.04062,18.50157,,LEFT_ACCELERATE,8.103022
,4.368754,6.544932,2.67825,-1.521331,0.3100441,-40.9654,18.60032,,LEFT_ACCELERATE,8.121272
,4.019187,6.580176,2.62121,-0.037351,0.2953229,-40.68063,18.70194,,LEFT_ACCELERATE,8.371649
,3.303883,6.807861,2.431895,1.367132,0.2886626,-40.15807,18.80365,,LEFT_ACCELERATE,9.078341
,2.553931,7.237459,2.105171,2.592459,0.2841196,-39.41016,18.90102,,LEFT_ACCELERATE,10.06956
,1.810549,7.834605,1.607437,3.711679,0.2804505,-38.42641,19.00202,,LEFT_ACCELERATE,11.09854
,1.144626,8.410349,1.027096,4.70921,0.2795077,-37.32199,19.10247,,RIGHT_ACCELERATE,11.71949
,0.7943683,8.617892,0.622952,5.72459,0.279237,-36.28996,19.20008,,RIGHT_ACCELERATE,11.02514
,1.139547,8.592939,0.6615177,6.953165,0.279186,-35.41616,19.30196,,RIGHT_ACCELERATE,9.705686
,2.632885,8.408188,1.069062,8.269684,0.2791693,-34.67266,19.4036,,LEFT_ACCELERATE,8.817976
,6.417386,8.035493,1.568409,9.507595,0.2791599,-33.90895,19.50137,,LEFT_ACCELERATE,8.242464
,-1.0,7.575021,2.026716,10.66543,0.2791859,-32.99645,19.60058,,LEFT_ACCELERATE,7.835869
,7.044832,7.119361,2.34628,11.69238,0.2792085,-31.86543,19.70356,,LEFT_ACCELERATE,7.654788
,5.345211,6.842982,2.478568,12.44297,0.2792172,-30.62541,19.80136,,LEFT_ACCELERATE,7.748947
,4.379018,6.752095,2.479931,12.96461,0.2792183,-29.22439,19.90232,,LEFT_ACCELERATE,8.088879
,3.53773,6.856834,2.343876,13.21314,0.2792137,-27.77873,20.00149,,LEFT_ACCELERATE,8.750834
,2.894237,7.120357,2.102596,13.23158,0.2791946,-26.27047,20.10333,,ACCELERATE,9.702959
,2.716287,7.297041,1.901019,13.21385,0.2791637,-24.79497,20.20254,,RIGHT_ACCELERATE,9.915586
,3.064118,7.288319,1.947072,13.3243,0.2791694,-23.30246,20.30315,,RIGHT_ACCELERATE,9.334853
,3.338669,7.164119,2.09432,13.48733,0.2791601,-21.80701,20.40416,,LEFT_ACCELERATE,9.103985
,3.317034,7.031677,2.188852,13.58587,0.2791604,-20.3813,20.50016,,LEFT_ACCELERATE,9.321734
,3.32345,6.977631,2.233651,13.63263,0.2791601,-18.89108,20.60027,,ACCELERATE,9.402228
,3.404911,6.922789,2.288476,13.68826,0.2791609,-17.35188,20.70367,,ACCELERATE,9.328606
,3.495671,6.862106,2.349208,13.74899,0.2791593,-15.86317,20.8037,,ACCELERATE,9.245879
,3.592472,6.797264,2.414083,13.81406,0.2791598,-14.37759,20.90353,,ACCELERATE,9.157897
,3.695057,6.728456,2.482911,13.88385,0.2791597,-12.85422,21.00591,,ACCELERATE,9.064837
,3.788502,6.660273,2.550321,13.94987,0.2791607,-11.43044,21.1016,,LEFT_ACCELERATE,8.987741
,3.653377,6.628228,2.571874,13.96953,0.279161,-9.906332,21.20399,,LEFT_ACCELERATE,9.332352
,3.513399,6.675808,2.525453,13.92285,0.2791612,-8.426596,21.3034,,ACCELERATE,9.599849
,3.451926,6.719727,2.481553,13.87943,0.2791598,-6.951274,21.40249,,ACCELERATE,9.664164
,3.400842,6.756667,2.444599,13.84294,0.2791609,-5.498069,21.50009,,ACCELERATE,9.716342
,3.35346,6.790881,2.410373,13.80884,0.2791602,-3.960799,21.60332,,ACCELERATE,9.764848
,3.312211,6.820612,2.380636,13.77886,0.2791598,-2.481901,21.70263,,LEFT_ACCELERATE,9.80722
,3.168813,6.874436,2.333444,13.72748,0.2791588,-1.02104,21.80079,,LEFT_ACCELERATE,10.14174
,2.868635,7.030905,2.203176,13.58765,0.2791613,0.4661882,21.90112,,LEFT_ACCELERATE,10.88053
,2.65134,7.19471,2.041709,13.42709,0.279161,1.98674,22.00378,,ACCELERATE,11.16936
,2.467674,7.338298,1.896283,13.28407,0.2791604,3.431531,22.10125,,RIGHT_ACCELERATE,11.36375
,2.449499,7.406523,1.800745,13.1991,0.2791664,4.909256,22.20071,,RIGHT_ACCELERATE,10.90693
,2.680402,7.36025,1.843233,13.24757,0.2791686,6.426682,22.30274,,RIGHT_ACCELERATE,10.1305
,2.871342,7.26673,1.941983,13.34517,0.2791626,7.937453,22.40439,,RIGHT_ACCELERATE,9.848108
,3.244469,7.148668,2.088307,13.48835,0.2791628,9.403395,22.50332,,RIGHT_ACCELERATE,9.277209
,3.633153,6.962622,2.291093,13.68667,0.2791618,10.88733,22.60384,,ACCELERATE,8.885354
,3.923619,6.774936,2.477603,13.87144,0.2791591,12.34972,22.7028,,LEFT_ACCELERATE,8.655246
,3.939832,6.615088,2.604454,14.00196,0.2791633,13.85441,22.80428,,LEFT_ACCELERATE,8.783151
,3.762812,6.580341,2.620713,14.01921,0.2791638,15.29792,22.90126,,LEFT_ACCELERATE,9.168191
,3.738755,6.586249,2.614321,14.01404,0.2791607,16.80693,23.00257,,ACCELERATE,9.211992
,3.741634,6.584404,2.616172,14.0163,0.2791602,18.27787,23.10132,,ACCELERATE,9.208855
,3.75209,6.577316,2.623268,14.02343,0.2791595,19.774,23.20177,,LEFT_ACCELERATE,9.198205
,3.595415,6.600489,2.602051,13.99663,0.2791629,21.28493,23.30327,,LEFT_ACCELERATE,9.559003
,3.327462,6.719726,2.497687,13.88764,0.2791603,22.74249,23.40143,,LEFT_ACCELERATE,10.12639
,3.168448,6.837583,2.380356,13.77122,0.2791608,24.21336,23.50049,,ACCELERATE,10.31396
,3.022787,6.947191,2.270685,13.6621,0.2791589,25.70008,23.60057,,ACCELERATE,10.47803
,2.931114,7.038532,2.172075,13.56773,0.2791608,27.22716,23.7033,,RIGHT_ACCELERATE,10.45576
,3.053827,7.04039,2.159621,13.56161,0.2791632,28.69661,23.80202,,RIGHT_ACCELERATE,9.957723
,3.114402,7.011826,2.188357,13.58944,0.2791611,30.17448,23.90126,,ACCELERATE,9.853127
,3.146711,6.989016,2.211165,13.61187,0.2791596,31.69292,24.00321,,ACCELERATE,9.767168
,3.171105,6.971653,2.228522,13.62913,0.2791605,33.14487,24.1007,,ACCELERATE,9.609153
,3.150756,6.962982,2.237098,13.6352,0.2791592,34.69083,24.2045,,LEFT_ACCELERATE,9.446446
,2.895178,7.056776,2.165069,13.55269,0.2791663,36.1358,24.30179,,LEFT_ACCELERATE,9.666545
,2.640528,7.257133,1.980805,13.35052,0.2791654,37.61524,24.4021,,LEFT_ACCELERATE,9.780213
,2.618722,7.3698,1.829128,13.12875,0.2791621,39.11516,24.50389,,ACCELERATE,9.483552
,2.78595,7.395017,1.804235,12.91568,0.2791603,40.5825,24.60345,,LEFT_ACCELERATE,9.137558
,2.851719,7.397589,1.810598,12.62922,0.2791665,42.01317,24.70152,,LEFT_ACCELERATE,9.031413
,2.658104,7.446583,1.752388,12.17146,0.2791885,43.40874,24.80037,,LEFT_ACCELERATE,9.218121
,2.180385,7.634567,1.583023,11.46556,0.2792118,44.74472,24.90224,,LEFT_ACCELERATE,9.778245
,1.633164,7.976582,1.278708,10.5316,0.2792042,45.92634,25.00377,,LEFT_ACCELERATE,10.43848
,1.163717,8.337056,0.9211942,9.50132,0.2791866,46.931,25.10059,,LEFT_ACCELERATE,10.85132
,0.8000627,8.61828,0.6030873,8.342725,0.2791738,47.94043,25.20381,,LEFT_ACCELERATE,10.81779
,0.8634219,8.624353,0.5754688,7.294251,0.2791606,49.00574,25.30433,,ACCELERATE,10.26412
,1.245251,8.513083,0.7331886,6.296617,0.2791636,50.03884,25.40077,,LEFT_ACCELERATE,9.699304
,2.134609,8.33089,1.036907,5.248488,0.2791576,51.0852,25.5002,,ACCELERATE,9.05398
,4.108788,8.026446,1.502915,4.176142,0.2791612,52.13098,25.60077,,LEFT_ACCELERATE,8.387091
,6.932047,7.590051,2.008677,3.007029,0.2791694,53.11969,25.70372,,LEFT_ACCELERATE,7.878504
,6.784606,7.138167,2.384623,1.754814,0.2791936,53.92186,25.80386,,LEFT_ACCELERATE,7.597802
,5.493445,6.779771,2.570513,0.3887877,0.2792132,54.49094,25.90364,,LEFT_ACCELERATE,7.641557
,4.470439,6.638366,2.593721,-1.06077,0.2792181,54.78593,26.00348,,LEFT_ACCELERATE,8.056919
,3.673743,6.717771,2.480129,-2.541709,0.2792075,54.81707,26.10347,,LEFT_ACCELERATE,9.014933
,3.070037,6.940674,2.277687,-4.007843,0.2791888,54.65678,26.20276,,LEFT_ACCELERATE,10.27876
,2.539523,7.251891,2.01896,-5.459764,0.2791794,54.38939,26.30198,,LEFT_ACCELERATE,11.71176
,1.816105,7.889571,1.620141,-6.908577,0.2791939,53.94712,26.40396,,LEFT_ACCELERATE,15.11076
,0.9844398,9.078215,1.009048,-8.225335,0.2792104,53.28805,26.50323,,LEFT_ACCELERATE,-1.0
,0.6339484,2.324375,0.5203056,-9.439525,0.3734245,52.75743,26.60175,,RIGHT_ACCELERATE,3.275257
,0.6406608,2.195973,0.5478626,-10.71209,0.4012515,52.77387,26.7017,,RIGHT_ACCELERATE,3.186507
,0.7576532,2.356694,0.5979114,-12.03565,0.3842934,52.85117,26.80167,,RIGHT_ACCELERATE,3.454703
,1.260019,2.54421,0.8122545,-13.38589,0.3534845,53.08665,26.90231,,RIGHT_ACCELERATE,3.407748
,2.523858,3.647955,1.263313,-14.73186,0.3268895,53.54969,27.00423,,RIGHT_ACCELERATE,4.52281
,5.187063,4.916077,1.992234,-15.96887,0.3065454,54.17546,27.10104,,LEFT_ACCELERATE,5.901681
,7.257742,7.490681,2.709172,-17.28775,0.2997696,54.83698,27.20163,,LEFT_ACCELERATE,7.197177
,6.997228,6.618911,3.164057,-18.69636,0.2975853,55.36291,27.30304,,LEFT_ACCELERATE,6.903309
,5.960714,6.039731,3.349466,-20.14685,0.2945525,55.66711,27.40341,,LEFT_ACCELERATE,7.123706
,4.855689,5.886234,3.320034,-21.612,0.2895663,55.69916,27.50329,,LEFT_ACCELERATE,7.912751
,3.90959,6.183707,3.108481,-23.06481,0.2841811,55.45588,27.6039,,LEFT_ACCELERATE,9.077358
,3.124855,6.731808,2.720316,-24.44851,0.2806152,54.99977,27.70321,,LEFT_ACCELERATE,10.18739
