 ray1,ray2,ray3,ray4,ray5,kartx,karty,kartz,time,action
-1,6.837582,6.288735,5.719242,3.633448,-17.07616,0.2791592,-41.98363,17.70175,,ACCELERATE
-1,6.546497,6.694146,5.451127,3.892885,-15.5933,0.2791603,-42.24155,17.8028,,LEFT_ACCELERATE
-1,6.570674,6.532378,5.214078,4.054481,-14.14963,0.2791631,-42.42806,17.90062,,LEFT_ACCELERATE
-1,6.972004,6.010534,5.129657,4.077926,-12.65442,0.2791707,-42.47284,18.00119,,LEFT_ACCELERATE
-1,7.189956,5.802836,5.154539,4.046347,-11.17132,0.2791645,-42.44474,18.1008,,ACCELERATE
-1,7.215456,5.776613,5.172837,4.028051,-9.632695,0.2791619,-42.42752,18.20411,,ACCELERATE
-1,7.354007,5.635744,5.191697,4.008464,-8.157871,0.2791604,-42.40572,18.30314,,LEFT_ACCELERATE
-1,7.788318,5.209485,5.307927,3.912051,-6.718204,0.2791634,-42.29668,18.40016,,LEFT_ACCELERATE
19.29173,7.869678,5.014392,5.486047,3.746128,-5.200919,0.2791619,-42.12702,18.50267,,LEFT_ACCELERATE
18.58115,7.961395,4.846635,5.670126,3.574099,-3.734488,0.2791623,-41.94014,18.60194,,LEFT_ACCELERATE
18.32596,8.182436,4.541193,5.902303,3.34777,-2.27028,0.2791637,-41.65312,18.70218,,LEFT_ACCELERATE
17.06736,8.014636,4.619844,6.043704,3.164904,-0.8388081,0.2791629,-41.34489,18.80049,,ACCELERATE
15.82772,7.758225,4.948087,6.098761,3.098833,0.6255336,0.2791602,-41.0348,18.90099,,LEFT_ACCELERATE
15.51917,7.733693,4.980422,6.140231,3.061288,2.075826,0.279168,-40.63918,19.00204,,LEFT_ACCELERATE
16.15007,8.031582,4.514083,6.246658,2.959098,3.467849,0.2791907,-40.0626,19.10347,,LEFT_ACCELERATE
17.65968,8.700274,3.746914,6.505127,2.743762,4.690527,0.2792131,-39.29168,19.20092,,LEFT_ACCELERATE
